Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Dena Bank,3392793,923658,4316451,82777.39,2561790,(A) Public Sector Banks,11/01/2017
IDBI Bank Ltd.,462112,361911,824023,18875.66,667438,(A) Public Sector Banks,11/01/2017
Indian Bank,2190783,1089991,3280774,44931.27,3253977,(A) Public Sector Banks,11/01/2017
Indian Overseas Bank,975994,3396511,4372505,71866.41,4128027,(A) Public Sector Banks,11/01/2017
Oriental Bank of Commerce,2354437,1801816,4156253,409723.13,3757472,(A) Public Sector Banks,11/01/2017
Punjab & Sind Bank,696493,446003,1142496,55446.53,1049105,(A) Public Sector Banks,11/01/2017
Punjab National Bank,14895982,2739512,17635494,317533.97,14052697,(A) Public Sector Banks,11/01/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,11/01/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,11/01/2017
UCO Bank,3201331,2704320,5905651,141342.32,3978260,(A) Public Sector Banks,11/01/2017
Union Bank of India,5813759,1592494,7406253,131413.3,4845416,(A) Public Sector Banks,11/01/2017
United Bank of India,7154273,4681298,11835571,888796.01,10190002,(A) Public Sector Banks,11/01/2017
Vijaya Bank,829975,640149,1470124,18790.45,1469090,(A) Public Sector Banks,11/01/2017
Public Sector Banks Sub Total,134780812,111886967,246667779,5337540.18,184388593,(A) Public Sector Banks,11/01/2017
Allahabad Bank,919907,169150,1089057,25789.12,768124,(B) Regional Rural Bank,11/01/2017
Andhra Bank,165958,17205,183163,2443.9,100754,(B) Regional Rural Bank,11/01/2017
Bank of Baroda,4542030,1263735,5805765,141345.42,4830982,(B) Regional Rural Bank,11/01/2017
Bank of India,2974666,973127,3947793,73361.95,3690229,(B) Regional Rural Bank,11/01/2017
Bank of Maharashtra,731962,123338,855300,20314.99,798373,(B) Regional Rural Bank,11/01/2017
Canara Bank,642776,439617,1082393,52488.91,1054413,(B) Regional Rural Bank,11/01/2017
Central Bank of India,3422486,762516,4185002,114613.63,3799839,(B) Regional Rural Bank,11/01/2017
Dena Bank,406645,13643,420288,12297.97,289136,(B) Regional Rural Bank,11/01/2017
Indian Bank,416425,124210,540635,6675.75,467420,(B) Regional Rural Bank,11/01/2017
Indian Overseas Bank,1004639,47409,1052048,27156.26,616138,(B) Regional Rural Bank,11/01/2017
Jammu & Kashmir Bank Ltd,88440,15879,104319,4861.68,20410,(B) Regional Rural Bank,11/01/2017
Punjab & Sind Bank,19478,707,20185,266.77,17599,(B) Regional Rural Bank,11/01/2017
Punjab National Bank,3121422,443680,3565102,109837.16,3047066,(B) Regional Rural Bank,11/01/2017
State Bank of India,10529108,2165815,12694923,261099.25,6231548,(B) Regional Rural Bank,11/01/2017
Syndicate Bank,2038306,547653,2585959,86580.28,2469730,(B) Regional Rural Bank,11/01/2017
UCO Bank,1369177,49120,1418297,26059.08,559346,(B) Regional Rural Bank,11/01/2017
Union Bank of India,998804,335509,1334313,30292.53,753906,(B) Regional Rural Bank,11/01/2017
United Bank of India,8157286,106304,8263590,186559.36,6634837,(B) Regional Rural Bank,11/01/2017
Regional Rural Banks Sub Total,41549515,7598617,49148132,1182044.02,36149850,(B) Regional Rural Bank,11/01/2017
Axis Bank Ltd,113325,646613,759938,20017.89,674365,(C) Major Private Banks,11/01/2017
City Union Bank Ltd,15842,68194,84036,1428.68,78921,(C) Major Private Banks,11/01/2017
Federal Bank Ltd,396843,81243,478086,18637.89,420036,(C) Major Private Banks,11/01/2017
HDFC Bank Ltd,331440,1439322,1770762,82220.91,1770084,(C) Major Private Banks,11/01/2017
ICICI Bank Ltd,3427248,498656,3925904,18907.75,3925904,(C) Major Private Banks,11/01/2017
IndusInd Bank Ltd,42084,401880,443964,2849.19,419304,(C) Major Private Banks,11/01/2017
Jammu & Kashmir Bank Ltd,1353093,136523,1489616,53284.17,1171148,(C) Major Private Banks,11/01/2017
Karur Vysya Bank,24906,159627,184533,1510.86,182204,(C) Major Private Banks,11/01/2017
Kotak Mahindra Bank Ltd,107830,72093,179923,1764.04,132246,(C) Major Private Banks,11/01/2017
Lakshmi Vilas Bank Ltd,49862,130562,180424,1554.86,179141,(C) Major Private Banks,11/01/2017
RBL Bank Ltd,59787,35520,95307,237.84,94555,(C) Major Private Banks,11/01/2017
South Indian Bank Ltd,30546,177407,207953,4262.49,85624,(C) Major Private Banks,11/01/2017
Yes Bank Ltd,7532,7095,14627,211.4,12791,(C) Major Private Banks,11/01/2017
Major Private Banks Sub Total,5960338,3854735,9815073,206887.98,9146323,(C) Major Private Banks,11/01/2017
Public Sector Banks,134971897,112016249,246988146,5371130.99,184430622,Summary,11/08/2017
Regional Rural Banks,41580177,7612103,49192280,1186295.57,36172148,Summary,11/08/2017
Private Sector Banks,5969351,3887876,9857227,211345.85,9180196,Summary,11/08/2017
Grand Total,182521425,123516228,306037653,6768772.41,229782966,Summary,11/08/2017
Allahabad Bank,5685034,1439376,7124410,160825.37,5232347,(A) Public Sector Banks,11/08/2017
Andhra Bank,1502255,884228,2386483,28929.44,1929704,(A) Public Sector Banks,11/08/2017
Bank of Baroda,8494251,13607197,22101448,538414.79,20038193,(A) Public Sector Banks,11/08/2017
Bank of India,8814901,9737486,18552387,377979.8,17391743,(A) Public Sector Banks,11/08/2017
Bank of Maharashtra,3847718,1157676,5005394,97347.93,989659,(A) Public Sector Banks,11/08/2017
Canara Bank,4596284,2132731,6729015,182813.85,4273083,(A) Public Sector Banks,11/08/2017
Central Bank of India,8383407,2097780,10481187,179696,7928485,(A) Public Sector Banks,11/08/2017
Corporation Bank,1366507,1343984,2710491,101663.89,2569568,(A) Public Sector Banks,11/08/2017
Dena Bank,3400106,922391,4322497,83393.39,2559552,(A) Public Sector Banks,11/08/2017
IDBI Bank Ltd.,462069,361923,823992,18815.29,667366,(A) Public Sector Banks,11/08/2017
Indian Bank,2191138,1090297,3281435,44931.27,3254636,(A) Public Sector Banks,11/08/2017
Indian Overseas Bank,975747,3396397,4372144,73762.4,4127825,(A) Public Sector Banks,11/08/2017
Oriental Bank of Commerce,2357668,1804075,4161743,416552.52,3759652,(A) Public Sector Banks,11/08/2017
Punjab & Sind Bank,696172,445965,1142137,55385.54,1048928,(A) Public Sector Banks,11/08/2017
Punjab National Bank,14925410,2742966,17668376,320451.17,14052313,(A) Public Sector Banks,11/08/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,11/08/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,11/08/2017
UCO Bank,3214242,2709321,5923563,142126.65,3978260,(A) Public Sector Banks,11/08/2017
Union Bank of India,5817123,1596214,7413337,131980.61,4840884,(A) Public Sector Banks,11/08/2017
United Bank of India,7174628,4695561,11870189,891683.34,10194609,(A) Public Sector Banks,11/08/2017
Vijaya Bank,829775,640149,1469924,19090.45,1468890,(A) Public Sector Banks,11/08/2017
Public Sector Banks Sub Total,134971897,112016249,246988146,5371130.99,184430622,(A) Public Sector Banks,11/08/2017
Allahabad Bank,919972,169159,1089131,25710.89,768124,(B) Regional Rural Bank,11/08/2017
Andhra Bank,166034,17241,183275,2417.65,100756,(B) Regional Rural Bank,11/08/2017
Bank of Baroda,4553553,1267710,5821263,143468.81,4837436,(B) Regional Rural Bank,11/08/2017
Bank of India,2974669,976164,3950833,74492.99,3690229,(B) Regional Rural Bank,11/08/2017
Bank of Maharashtra,731885,123338,855223,20417.45,798373,(B) Regional Rural Bank,11/08/2017
Canara Bank,642824,439681,1082505,52516.77,1054516,(B) Regional Rural Bank,11/08/2017
Central Bank of India,3422689,762800,4185489,113390.14,3799335,(B) Regional Rural Bank,11/08/2017
Dena Bank,407650,13650,421300,12288.63,289136,(B) Regional Rural Bank,11/08/2017
Indian Bank,416622,124210,540832,6706.2,467516,(B) Regional Rural Bank,11/08/2017
Indian Overseas Bank,1005092,47426,1052518,27455.39,616138,(B) Regional Rural Bank,11/08/2017
Jammu & Kashmir Bank Ltd,88450,15897,104347,4842.97,20536,(B) Regional Rural Bank,11/08/2017
Punjab & Sind Bank,19521,688,20209,28.05,17607,(B) Regional Rural Bank,11/08/2017
Punjab National Bank,3120946,446573,3567519,110109.42,3058905,(B) Regional Rural Bank,11/08/2017
State Bank of India,10544103,2167304,12711407,262631.97,6232463,(B) Regional Rural Bank,11/08/2017
Syndicate Bank,2037548,547592,2585140,86540.7,2469730,(B) Regional Rural Bank,11/08/2017
UCO Bank,1378940,49232,1428172,26041.08,559346,(B) Regional Rural Bank,11/08/2017
Union Bank of India,1002629,337146,1339775,30521.21,754037,(B) Regional Rural Bank,11/08/2017
United Bank of India,8147050,106292,8253342,186715.24,6637965,(B) Regional Rural Bank,11/08/2017
Regional Rural Banks Sub Total,41580177,7612103,49192280,1186295.57,36172148,(B) Regional Rural Bank,11/08/2017
Axis Bank Ltd,113546,648368,761914,21070.23,676113,(C) Major Private Banks,11/08/2017
City Union Bank Ltd,15792,68196,83988,1448.36,71059,(C) Major Private Banks,11/08/2017
Federal Bank Ltd,397349,81324,478673,18595.62,420459,(C) Major Private Banks,11/08/2017
HDFC Bank Ltd,331448,1439334,1770782,84040.2,1770104,(C) Major Private Banks,11/08/2017
ICICI Bank Ltd,3434578,529112,3963690,19904.29,3963690,(C) Major Private Banks,11/08/2017
IndusInd Bank Ltd,42091,402165,444256,2887.91,419565,(C) Major Private Banks,11/08/2017
Jammu & Kashmir Bank Ltd,1354021,136622,1490643,53542.42,1171855,(C) Major Private Banks,11/08/2017
Karur Vysya Bank,24925,159764,184689,1599.27,182370,(C) Major Private Banks,11/08/2017
Kotak Mahindra Bank Ltd,107823,72076,179899,1791.26,132551,(C) Major Private Banks,11/08/2017
Lakshmi Vilas Bank Ltd,49893,130673,180566,1717.36,179353,(C) Major Private Banks,11/08/2017
RBL Bank Ltd,59787,35520,95307,237.02,94554,(C) Major Private Banks,11/08/2017
South Indian Bank Ltd,30566,177626,208192,4293.36,85599,(C) Major Private Banks,11/08/2017
Yes Bank Ltd,7532,7096,14628,218.54,12924,(C) Major Private Banks,11/08/2017
Major Private Banks Sub Total,5969351,3887876,9857227,211345.85,9180196,(C) Major Private Banks,11/08/2017
Public Sector Banks,135132583,112091064,247223647,5450501.77,184554647,Summary,11/15/2017
Regional Rural Banks,41653594,7610741,49264335,1189988.08,36207506,Summary,11/15/2017
Private Sector Banks,6034952,3912309,9947261,212393.67,9276923,Summary,11/15/2017
Grand Total,182821129,123614114,306435243,6852883.52,230039076,Summary,11/15/2017
Allahabad Bank,5703653,1455882,7159535,162566.85,5235466,(A) Public Sector Banks,11/15/2017
Andhra Bank,1501091,883577,2384668,28964.26,1929704,(A) Public Sector Banks,11/15/2017
Bank of Baroda,8494551,13607197,22101748,544028.47,20131559,(A) Public Sector Banks,11/15/2017
Bank of India,8827957,9749420,18577377,381293.76,17385389,(A) Public Sector Banks,11/15/2017
Bank of Maharashtra,3854123,1159304,5013427,97612.92,991819,(A) Public Sector Banks,11/15/2017
Canara Bank,4596284,2142077,6738361,183136.75,4274442,(A) Public Sector Banks,11/15/2017
Central Bank of India,8411074,2100377,10511451,180864.52,7961305,(A) Public Sector Banks,11/15/2017
Corporation Bank,1366326,1344165,2710491,101422.55,2569924,(A) Public Sector Banks,11/15/2017
Dena Bank,3406849,925459,4332308,84399.22,2561257,(A) Public Sector Banks,11/15/2017
IDBI Bank Ltd.,462002,361970,823972,19047.7,667333,(A) Public Sector Banks,11/15/2017
Indian Bank,2191579,1093954,3285533,46054.95,3256800,(A) Public Sector Banks,11/15/2017
Indian Overseas Bank,975836,3396806,4372642,73640.01,4127590,(A) Public Sector Banks,11/15/2017
Oriental Bank of Commerce,2359767,1805828,4165595,416383.3,3759956,(A) Public Sector Banks,11/15/2017
Punjab & Sind Bank,692637,444205,1136842,56693.32,1041365,(A) Public Sector Banks,11/15/2017
Punjab National Bank,14964511,2748108,17712619,325843.64,14052193,(A) Public Sector Banks,11/15/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,11/15/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,11/15/2017
UCO Bank,3234665,2715353,5950018,143310.22,3978260,(A) Public Sector Banks,11/15/2017
Union Bank of India,5824100,1597153,7421253,132658.84,4838630,(A) Public Sector Banks,11/15/2017
United Bank of India,7198401,4711155,11909556,948204.99,10199247,(A) Public Sector Banks,11/15/2017
Vijaya Bank,829715,638542,1468257,19088.26,1467483,(A) Public Sector Banks,11/15/2017
Public Sector Banks Sub Total,135132583,112091064,247223647,5450501.77,184554647,(A) Public Sector Banks,11/15/2017
Allahabad Bank,920025,169159,1089184,25563.84,768124,(B) Regional Rural Bank,11/15/2017
Andhra Bank,166102,17249,183351,2451.63,100818,(B) Regional Rural Bank,11/15/2017
Bank of Baroda,4553653,1267710,5821363,145719.22,4837254,(B) Regional Rural Bank,11/15/2017
Bank of India,2985473,978311,3963784,74598.91,3690229,(B) Regional Rural Bank,11/15/2017
Bank of Maharashtra,779127,125627,904754,20608.93,798373,(B) Regional Rural Bank,11/15/2017
Canara Bank,642849,439718,1082567,52652.64,1054573,(B) Regional Rural Bank,11/15/2017
Central Bank of India,3422765,763103,4185868,112861.01,3799242,(B) Regional Rural Bank,11/15/2017
Dena Bank,407449,13672,421121,12291.23,289136,(B) Regional Rural Bank,11/15/2017
Indian Bank,417500,127569,545069,6724.23,472462,(B) Regional Rural Bank,11/15/2017
Indian Overseas Bank,1005484,47444,1052928,27737.5,616138,(B) Regional Rural Bank,11/15/2017
Jammu & Kashmir Bank Ltd,88487,15902,104389,4820.71,20796,(B) Regional Rural Bank,11/15/2017
Punjab & Sind Bank,19543,688,20231,287.85,17622,(B) Regional Rural Bank,11/15/2017
Punjab National Bank,3120534,449727,3570261,110906.69,3081447,(B) Regional Rural Bank,11/15/2017
State Bank of India,10550897,2153552,12704449,261858.28,6237184,(B) Regional Rural Bank,11/15/2017
Syndicate Bank,2037447,547523,2584970,86540.7,2469730,(B) Regional Rural Bank,11/15/2017
UCO Bank,1380442,49290,1429732,26077.18,559346,(B) Regional Rural Bank,11/15/2017
Union Bank of India,1005139,338220,1343359,30511.93,754161,(B) Regional Rural Bank,11/15/2017
United Bank of India,8150678,106277,8256955,187775.6,6640871,(B) Regional Rural Bank,11/15/2017
Regional Rural Banks Sub Total,41653594,7610741,49264335,1189988.08,36207506,(B) Regional Rural Bank,11/15/2017
Axis Bank Ltd,113546,648368,761914,21070.23,676113,(C) Major Private Banks,11/15/2017
City Union Bank Ltd,15851,68157,84008,1399.86,79235,(C) Major Private Banks,11/15/2017
Federal Bank Ltd,398093,81348,479441,18483.13,420823,(C) Major Private Banks,11/15/2017
HDFC Bank Ltd,331463,1439347,1770810,84527.07,1770132,(C) Major Private Banks,11/15/2017
ICICI Bank Ltd,3498043,552445,4050488,20263.34,4050488,(C) Major Private Banks,11/15/2017
IndusInd Bank Ltd,41968,403397,445365,3145.47,420603,(C) Major Private Banks,11/15/2017
Jammu & Kashmir Bank Ltd,1354866,136707,1491573,53683.62,1172305,(C) Major Private Banks,11/15/2017
Karur Vysya Bank,24950,159909,184859,1565.41,182580,(C) Major Private Banks,11/15/2017
Kotak Mahindra Bank Ltd,107788,72005,179793,1785.43,132122,(C) Major Private Banks,11/15/2017
Lakshmi Vilas Bank Ltd,50477,130224,180701,1708.06,179450,(C) Major Private Banks,11/15/2017
RBL Bank Ltd,59787,35520,95307,236.27,94551,(C) Major Private Banks,11/15/2017
South Indian Bank Ltd,30588,177786,208374,4308.22,85599,(C) Major Private Banks,11/15/2017
Yes Bank Ltd,7532,7096,14628,217.55,12922,(C) Major Private Banks,11/15/2017
Major Private Banks Sub Total,6034952,3912309,9947261,212393.67,9276923,(C) Major Private Banks,11/15/2017
Public Sector Banks,132473618,114969910,247443528,5499178.06,184945658,Summary,11/22/2017
Regional Rural Banks,41681232,7632190,49313422,1192661.28,36241898,Summary,11/22/2017
Private Sector Banks,6033645,3904635,9938280,210832.69,9279015,Summary,11/22/2017
Grand Total,180188495,126506735,306695230,6902672.03,230466571,Summary,11/22/2017
Allahabad Bank,5705158,1457210,7162368,163595.87,5238664,(A) Public Sector Banks,11/22/2017
Andhra Bank,1499105,882909,2382014,28874.4,1929704,(A) Public Sector Banks,11/22/2017
Bank of Baroda,8495151,13607197,22102348,542168.08,20497021,(A) Public Sector Banks,11/22/2017
Bank of India,8848092,9768812,18616904,381731.34,17376350,(A) Public Sector Banks,11/22/2017
Bank of Maharashtra,3866660,1161935,5028595,97791.77,995786,(A) Public Sector Banks,11/22/2017
Canara Bank,4612654,2134518,6747172,182336.11,4276325,(A) Public Sector Banks,11/22/2017
Central Bank of India,8450933,2105305,10556238,181402.95,7982198,(A) Public Sector Banks,11/22/2017
Corporation Bank,1366326,1344165,2710491,101422.55,2569965,(A) Public Sector Banks,11/22/2017
Dena Bank,3415330,926289,4341619,84592.38,2560679,(A) Public Sector Banks,11/22/2017
IDBI Bank Ltd.,462014,361960,823974,19190.33,667335,(A) Public Sector Banks,11/22/2017
Indian Bank,2196532,1094491,3291023,45344.28,3259934,(A) Public Sector Banks,11/22/2017
Indian Overseas Bank,975818,3398972,4374790,73126.04,4129588,(A) Public Sector Banks,11/22/2017
Oriental Bank of Commerce,2362309,1807799,4170108,415837.28,3760965,(A) Public Sector Banks,11/22/2017
Punjab & Sind Bank,690586,442969,1133555,55575.65,1039157,(A) Public Sector Banks,11/22/2017
Punjab National Bank,15001343,2752291,17753634,323573.22,14052018,(A) Public Sector Banks,11/22/2017
State Bank of India,44390289,60655094,105045383,1449201.14,70314980,(A) Public Sector Banks,11/22/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,11/22/2017
UCO Bank,3255785,2732351,5988136,143188.43,3978260,(A) Public Sector Banks,11/22/2017
Union Bank of India,5827617,1603983,7431600,132488.73,4834404,(A) Public Sector Banks,11/22/2017
United Bank of India,7199807,4712133,11911940,944024.6,10203386,(A) Public Sector Banks,11/22/2017
Vijaya Bank,829115,639909,1469024,19082.45,1468990,(A) Public Sector Banks,11/22/2017
Public Sector Banks Sub Total,132473618,114969910,247443528,5499178.06,184945658,(A) Public Sector Banks,11/22/2017
Allahabad Bank,920072,169159,1089231,25497.58,768124,(B) Regional Rural Bank,11/22/2017
Andhra Bank,166114,17256,183370,2450.83,100830,(B) Regional Rural Bank,11/22/2017
Bank of Baroda,4554153,1267710,5821863,145197.7,4839435,(B) Regional Rural Bank,11/22/2017
Bank of India,2990097,980266,3970363,74972.87,3690229,(B) Regional Rural Bank,11/22/2017
Bank of Maharashtra,783595,125726,909321,20548.79,798373,(B) Regional Rural Bank,11/22/2017
Canara Bank,643141,439923,1083064,52256.06,1055063,(B) Regional Rural Bank,11/22/2017
Central Bank of India,3422611,777591,4200202,112239.6,3798344,(B) Regional Rural Bank,11/22/2017
Dena Bank,407006,13692,420698,12295.51,289136,(B) Regional Rural Bank,11/22/2017
Indian Bank,418174,128837,547011,6729.25,488129,(B) Regional Rural Bank,11/22/2017
Indian Overseas Bank,1006010,47478,1053488,27573.51,616138,(B) Regional Rural Bank,11/22/2017
Jammu & Kashmir Bank Ltd,88562,15938,104500,4827.5,20870,(B) Regional Rural Bank,11/22/2017
