Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
South Indian Bank Ltd,40918,164994,205912,3391.54,68438,(C) Major Private Banks,10/19/2016
Yes Bank Ltd,7963,6167,14130,150.08,12465,(C) Major Private Banks,10/19/2016
Major Private Banks Sub Total,5272020,3345339,8617359,159548.5,8003394,(C) Major Private Banks,10/19/2016
Public Sector Banks,113187536,88496516,201684052,3575441.6,156488190,Summary,10/26/2016
Regional Rural Banks,36879337,5974469,42853806,754197.6,29396013,Summary,10/26/2016
Private Sector Banks,5275811,3350598,8626409,157088.58,8010755,Summary,10/26/2016
Grand Total,155342684,97821583,253164267,4486727.78,193894958,Summary,10/26/2016
Allahabad Bank,4604943,1034806,5639749,73289.29,4427081,(A) Public Sector Banks,10/26/2016
Andhra Bank,1529275,723999,2253274,23716.84,1918100,(A) Public Sector Banks,10/26/2016
Bank of Baroda,6975505,8921977,15897482,320832.31,14744046,(A) Public Sector Banks,10/26/2016
Bank of India,6978757,7990138,14968895,226039,13309135,(A) Public Sector Banks,10/26/2016
Bank of Maharashtra,2782798,890819,3673617,63341.24,1723509,(A) Public Sector Banks,10/26/2016
Bhartiya Mahila Bank,0,69165,69165,1649.31,69165,(A) Public Sector Banks,10/26/2016
Canara Bank,5400962,2400664,7801626,139997.32,7171730,(A) Public Sector Banks,10/26/2016
Central Bank of India,6703816,1689120,8392936,107435.62,6083477,(A) Public Sector Banks,10/26/2016
Corporation Bank,1347878,1337345,2685223,76658.85,2582510,(A) Public Sector Banks,10/26/2016
Dena Bank,2647523,862265,3509788,40961.24,2273670,(A) Public Sector Banks,10/26/2016
IDBI Bank Ltd.,619391,524610,1144001,15260.24,950780,(A) Public Sector Banks,10/26/2016
Indian Bank,2024722,1023430,3048152,33334.79,2253369,(A) Public Sector Banks,10/26/2016
Indian Overseas Bank,1460021,2566473,4026494,58969.76,3840159,(A) Public Sector Banks,10/26/2016
Oriental Bank of Commerce,2299505,1535151,3834656,320372.45,3632604,(A) Public Sector Banks,10/26/2016
Punjab & Sind Bank,831572,426445,1258017,47976.58,1250451,(A) Public Sector Banks,10/26/2016
Punjab National Bank,12214496,2219114,14433610,207262.95,9994659,(A) Public Sector Banks,10/26/2016
State Bank of Bikaner & Jaipur,1956882,1880366,3837248,106707.79,3264941,(A) Public Sector Banks,10/26/2016
State Bank of Hyderabad,996688,1810375,2807063,31851.99,2740078,(A) Public Sector Banks,10/26/2016
State Bank of India,32596421,38386503,70982924,694410.04,49567622,(A) Public Sector Banks,10/26/2016
State Bank of Mysore,807102,222758,1029860,9742.05,846800,(A) Public Sector Banks,10/26/2016
State Bank of Patiala,426625,783243,1209868,21182.33,1143120,(A) Public Sector Banks,10/26/2016
State Bank of Travancore,75543,664955,740498,14182.17,376547,(A) Public Sector Banks,10/26/2016
Syndicate Bank,2865150,1260688,4125838,93116.45,3682430,(A) Public Sector Banks,10/26/2016
UCO Bank,3852361,3753388,7605749,181189.92,6947725,(A) Public Sector Banks,10/26/2016
Union Bank of India,4764145,1321708,6085853,100808.84,5383466,(A) Public Sector Banks,10/26/2016
United Bank of India,5580802,3591310,9172112,550497.61,4883927,(A) Public Sector Banks,10/26/2016
Vijaya Bank,844653,605701,1450354,14654.63,1427089,(A) Public Sector Banks,10/26/2016
Public Sector Banks Sub Total,113187536,88496516,201684052,3575441.6,156488190,(A) Public Sector Banks,10/26/2016
Allahabad Bank,750392,162751,913143,13101.66,767107,(B) Regional Rural Bank,10/26/2016
Andhra Bank,154746,13574,168320,1745.5,142962,(B) Regional Rural Bank,10/26/2016
Bank of Baroda,3753863,995627,4749490,89144.36,3798527,(B) Regional Rural Bank,10/26/2016
Bank of India,2612904,843117,3456021,33891.35,3202089,(B) Regional Rural Bank,10/26/2016
Bank of Maharashtra,381865,68491,450356,6416.09,450356,(B) Regional Rural Bank,10/26/2016
Canara Bank,599948,410476,1010424,21465.04,1010424,(B) Regional Rural Bank,10/26/2016
Central Bank of India,3524162,669896,4194058,96443.25,3871834,(B) Regional Rural Bank,10/26/2016
Dena Bank,295821,21618,317439,5057.02,285792,(B) Regional Rural Bank,10/26/2016
Indian Bank,359644,81331,440975,4048.83,347091,(B) Regional Rural Bank,10/26/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,10/26/2016
Jammu & Kashmir Bank Ltd,78060,14924,92984,3356.77,17272,(B) Regional Rural Bank,10/26/2016
Punjab & Sind Bank,17292,694,17986,28.97,12110,(B) Regional Rural Bank,10/26/2016
Punjab National Bank,3011592,372805,3384397,75580.96,2582972,(B) Regional Rural Bank,10/26/2016
State Bank of Bikaner & Jaipur,2152909,49094,2202003,34899.92,1308353,(B) Regional Rural Bank,10/26/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,10/26/2016
State Bank of India,6607110,1215675,7822785,127587.33,3852634,(B) Regional Rural Bank,10/26/2016
State Bank of Mysore,279140,84648,363788,1444.18,316752,(B) Regional Rural Bank,10/26/2016
State Bank of Patiala,51892,672,52564,1279.93,36789,(B) Regional Rural Bank,10/26/2016
Syndicate Bank,1995677,479241,2474918,63556.08,2235304,(B) Regional Rural Bank,10/26/2016
UCO Bank,1201455,42076,1243531,21.66,558602,(B) Regional Rural Bank,10/26/2016
Union Bank of India,694344,207390,901734,4368.67,747907,(B) Regional Rural Bank,10/26/2016
United Bank of India,6652837,96970,6749807,126838.6,2726624,(B) Regional Rural Bank,10/26/2016
Regional Rural Banks Sub Total,36879337,5974469,42853806,754197.6,29396013,(B) Regional Rural Bank,10/26/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,10/26/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,10/26/2016
Federal Bank Ltd,386772,75216,461988,14617.37,416035,(C) Major Private Banks,10/26/2016
HDFC Bank Ltd,353676,1360418,1714094,68221.67,1713416,(C) Major Private Banks,10/26/2016
ICICI Bank Ltd,2819683,322641,3142324,14726.91,3081425,(C) Major Private Banks,10/26/2016
IndusInd Bank Ltd,41116,407395,448511,2093.47,436311,(C) Major Private Banks,10/26/2016
Jammu & Kashmir Bank Ltd,1205965,123863,1329828,35847.24,1133720,(C) Major Private Banks,10/26/2016
Karur Vysya Bank,22128,139240,161368,1353.51,146829,(C) Major Private Banks,10/26/2016
Kotak Mahindra Bank Ltd,109224,75271,184495,1673.56,113472,(C) Major Private Banks,10/26/2016
Lakshmi Vilas Bank Ltd,61330,107287,168617,1335.44,165512,(C) Major Private Banks,10/26/2016
RBL Bank Ltd,59787,35520,95307,190.05,95307,(C) Major Private Banks,10/26/2016
South Indian Bank Ltd,41036,165509,206545,3363.15,68404,(C) Major Private Banks,10/26/2016
Yes Bank Ltd,7973,6172,14145,146.2,12465,(C) Major Private Banks,10/26/2016
Major Private Banks Sub Total,5275811,3350598,8626409,157088.58,8010755,(C) Major Private Banks,10/26/2016
Public Sector Banks,113865263,88959398,202824661,3607462.11,156921236,Summary,11/02/2016
Regional Rural Banks,37039532,5984825,43024357,762164.42,29496762,Summary,11/02/2016
Private Sector Banks,5279988,3360230,8640218,160621.86,8025475,Summary,11/02/2016
Grand Total,156184783,98304453,254489236,4530248.39,194443473,Summary,11/02/2016
Allahabad Bank,4627079,1036479,5663558,74136.1,4431065,(A) Public Sector Banks,11/02/2016
Andhra Bank,1531575,724207,2255782,23865.45,1918100,(A) Public Sector Banks,11/02/2016
Bank of Baroda,6997374,8954760,15952134,323888.96,14792267,(A) Public Sector Banks,11/02/2016
Bank of India,7017064,8019496,15036560,227692.76,13347975,(A) Public Sector Banks,11/02/2016
Bank of Maharashtra,2797936,894318,3692254,64565.05,1723509,(A) Public Sector Banks,11/02/2016
Bhartiya Mahila Bank,0,69165,69165,1649.31,69165,(A) Public Sector Banks,11/02/2016
Canara Bank,5411659,2402101,7813760,141271.67,7174762,(A) Public Sector Banks,11/02/2016
Central Bank of India,6765232,1694615,8459847,108384.57,6102859,(A) Public Sector Banks,11/02/2016
Corporation Bank,1348512,1338026,2686538,76640.03,2582918,(A) Public Sector Banks,11/02/2016
Dena Bank,2649940,862914,3512854,41386.59,2267203,(A) Public Sector Banks,11/02/2016
IDBI Bank Ltd.,619770,524844,1144614,15151.85,950948,(A) Public Sector Banks,11/02/2016
Indian Bank,2037773,1028415,3066188,33533.98,2271405,(A) Public Sector Banks,11/02/2016
Indian Overseas Bank,1484524,2594813,4079337,60202.41,3853540,(A) Public Sector Banks,11/02/2016
Oriental Bank of Commerce,2302706,1536604,3839310,322749.48,3631791,(A) Public Sector Banks,11/02/2016
Punjab & Sind Bank,830863,426445,1257308,48235.58,1249941,(A) Public Sector Banks,11/02/2016
Punjab National Bank,12254289,2222201,14476490,208317.72,9995112,(A) Public Sector Banks,11/02/2016
State Bank of Bikaner & Jaipur,1958286,1881694,3839980,107734.69,3264658,(A) Public Sector Banks,11/02/2016
State Bank of Hyderabad,996688,1810375,2807063,31578.03,2740078,(A) Public Sector Banks,11/02/2016
State Bank of India,32963802,38708013,71671815,699745.21,49831495,(A) Public Sector Banks,11/02/2016
State Bank of Mysore,807102,222758,1029860,9700.07,846800,(A) Public Sector Banks,11/02/2016
State Bank of Patiala,426636,783246,1209882,21304.01,1143128,(A) Public Sector Banks,11/02/2016
State Bank of Travancore,78221,664487,742708,14456.52,375335,(A) Public Sector Banks,11/02/2016
Syndicate Bank,2867656,1261090,4128746,93195.02,3682050,(A) Public Sector Banks,11/02/2016
UCO Bank,3856276,3755283,7611559,182028.69,6947725,(A) Public Sector Banks,11/02/2016
Union Bank of India,4771701,1323034,6094735,101260.04,5380758,(A) Public Sector Banks,11/02/2016
United Bank of India,5615926,3612814,9228740,560133.7,4914304,(A) Public Sector Banks,11/02/2016
Vijaya Bank,846673,607201,1453874,14654.63,1432345,(A) Public Sector Banks,11/02/2016
Public Sector Banks Sub Total,113865263,88959398,202824661,3607462.11,156921236,(A) Public Sector Banks,11/02/2016
Allahabad Bank,761537,162774,924311,13332.42,767384,(B) Regional Rural Bank,11/02/2016
Andhra Bank,155235,13578,168813,1744.7,142962,(B) Regional Rural Bank,11/02/2016
Bank of Baroda,3861882,1000869,4862751,94221.8,3889138,(B) Regional Rural Bank,11/02/2016
Bank of India,2617465,844284,3461749,33954.81,3202089,(B) Regional Rural Bank,11/02/2016
Bank of Maharashtra,381865,68491,450356,6417.02,450356,(B) Regional Rural Bank,11/02/2016
Canara Bank,600708,410945,1011653,21465.74,1011653,(B) Regional Rural Bank,11/02/2016
Central Bank of India,3524576,670824,4195400,96726.14,3871486,(B) Regional Rural Bank,11/02/2016
Dena Bank,296064,21620,317684,5160.26,285792,(B) Regional Rural Bank,11/02/2016
Indian Bank,361595,81363,442958,4130.24,347091,(B) Regional Rural Bank,11/02/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,11/02/2016
Jammu & Kashmir Bank Ltd,78060,14924,92984,3356.77,17272,(B) Regional Rural Bank,11/02/2016
Punjab & Sind Bank,17297,694,17991,28.28,12110,(B) Regional Rural Bank,11/02/2016
Punjab National Bank,3007434,371381,3378815,76007.86,2589882,(B) Regional Rural Bank,11/02/2016
State Bank of Bikaner & Jaipur,2156808,49193,2206001,35091.02,1308374,(B) Regional Rural Bank,11/02/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,11/02/2016
State Bank of India,6618941,1217179,7836120,128759.69,3854129,(B) Regional Rural Bank,11/02/2016
State Bank of Mysore,279181,84663,363844,1444.71,316768,(B) Regional Rural Bank,11/02/2016
State Bank of Patiala,51924,672,52596,1303.93,36789,(B) Regional Rural Bank,11/02/2016
Syndicate Bank,1997852,479772,2477624,63516.78,2235304,(B) Regional Rural Bank,11/02/2016
UCO Bank,1211357,42565,1253922,21.89,558602,(B) Regional Rural Bank,11/02/2016
Union Bank of India,696237,208203,904440,4390.74,748086,(B) Regional Rural Bank,11/02/2016
United Bank of India,6659830,97432,6757262,127168.19,2726983,(B) Regional Rural Bank,11/02/2016
Regional Rural Banks Sub Total,37039532,5984825,43024357,762164.42,29496762,(B) Regional Rural Bank,11/02/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,11/02/2016
City Union Bank Ltd,15652,67991,83643,1709.48,76453,(C) Major Private Banks,11/02/2016
Federal Bank Ltd,388006,75307,463313,14796.32,417216,(C) Major Private Banks,11/02/2016
HDFC Bank Ltd,354118,1362489,1716607,70792.99,1715929,(C) Major Private Banks,11/02/2016
ICICI Bank Ltd,2820522,322804,3143326,14679.15,3082427,(C) Major Private Banks,11/02/2016
IndusInd Bank Ltd,41435,410621,452056,2282.07,439138,(C) Major Private Banks,11/02/2016
Jammu & Kashmir Bank Ltd,1205965,123863,1329828,35847.24,1133720,(C) Major Private Banks,11/02/2016
Karur Vysya Bank,22176,139441,161617,1327.09,147166,(C) Major Private Banks,11/02/2016
Kotak Mahindra Bank Ltd,109225,75272,184497,1711.83,113474,(C) Major Private Banks,11/02/2016
Lakshmi Vilas Bank Ltd,61366,107339,168705,1302.53,165512,(C) Major Private Banks,11/02/2016
RBL Bank Ltd,59787,35520,95307,193.21,95307,(C) Major Private Banks,11/02/2016
South Indian Bank Ltd,41036,165509,206545,3363.15,68404,(C) Major Private Banks,11/02/2016
Yes Bank Ltd,7992,6171,14163,147.55,12465,(C) Major Private Banks,11/02/2016
Major Private Banks Sub Total,5279988,3360230,8640218,160621.86,8025475,(C) Major Private Banks,11/02/2016
Public Sector Banks,114344933,89257680,203602613,3640384.72,157169922,Summary,11/09/2016
Regional Rural Banks,37140172,5994797,43134969,763075.08,29428136,Summary,11/09/2016
Private Sector Banks,5263656,3115567,8379223,160201.13,7768364,Summary,11/09/2016
Grand Total,156748761,98368044,255116805,4563660.93,194366422,Summary,11/09/2016
Allahabad Bank,4656482,1038355,5694837,75286.26,4434159,(A) Public Sector Banks,11/09/2016
Andhra Bank,1533257,724136,2257393,23953.09,1918100,(A) Public Sector Banks,11/09/2016
Bank of Baroda,7018762,8984831,16003593,326880.93,14835544,(A) Public Sector Banks,11/09/2016
Bank of India,7054864,8050493,15105357,233341.7,13352208,(A) Public Sector Banks,11/09/2016
Bank of Maharashtra,2806589,895996,3702585,64769.75,1723509,(A) Public Sector Banks,11/09/2016
Bhartiya Mahila Bank,0,69165,69165,1649.31,69165,(A) Public Sector Banks,11/09/2016
Canara Bank,5427633,2398588,7826221,142791.01,7178006,(A) Public Sector Banks,11/09/2016
Central Bank of India,6785737,1697759,8483496,109783.04,6102008,(A) Public Sector Banks,11/09/2016
Corporation Bank,1349366,1338743,2688109,77670.51,2583420,(A) Public Sector Banks,11/09/2016
Dena Bank,2667305,864081,3531386,41499.7,2267203,(A) Public Sector Banks,11/09/2016
IDBI Bank Ltd.,620218,524955,1145173,15086.81,950940,(A) Public Sector Banks,11/09/2016
Indian Bank,2044150,1029673,3073823,38347.49,2279040,(A) Public Sector Banks,11/09/2016
Indian Overseas Bank,1484524,2594813,4079337,60202.41,3853540,(A) Public Sector Banks,11/09/2016
Oriental Bank of Commerce,2306924,1538124,3845048,323711.77,3634901,(A) Public Sector Banks,11/09/2016
Punjab & Sind Bank,830728,426445,1257173,53546.58,1249895,(A) Public Sector Banks,11/09/2016
Punjab National Bank,12274434,2224373,14498807,211525.33,9995249,(A) Public Sector Banks,11/09/2016
State Bank of Bikaner & Jaipur,1960401,1883568,3843969,107987.81,3264341,(A) Public Sector Banks,11/09/2016
State Bank of Hyderabad,996688,1810375,2807063,31670.86,2740078,(A) Public Sector Banks,11/09/2016
State Bank of India,33189084,38901320,72090404,704099.46,50009551,(A) Public Sector Banks,11/09/2016
State Bank of Mysore,810403,222889,1033292,9926.18,849293,(A) Public Sector Banks,11/09/2016
State Bank of Patiala,426644,783250,1209894,21973.6,1143131,(A) Public Sector Banks,11/09/2016
State Bank of Travancore,75949,668586,744535,14470.6,380022,(A) Public Sector Banks,11/09/2016
Syndicate Bank,2871137,1261501,4132638,92489.43,3683758,(A) Public Sector Banks,11/09/2016
UCO Bank,3860756,3756147,7616903,182793.35,6947725,(A) Public Sector Banks,11/09/2016
Union Bank of India,4781988,1325161,6107149,102107.64,5375724,(A) Public Sector Banks,11/09/2016
United Bank of India,5662654,3637152,9299806,558163.56,4915369,(A) Public Sector Banks,11/09/2016
Vijaya Bank,848256,607201,1455457,14656.53,1434043,(A) Public Sector Banks,11/09/2016
Public Sector Banks Sub Total,114344933,89257680,203602613,3640384.72,157169922,(A) Public Sector Banks,11/09/2016
Allahabad Bank,785671,162774,948445,14140.45,767729,(B) Regional Rural Bank,11/09/2016
Andhra Bank,155497,13604,169101,1743.8,142962,(B) Regional Rural Bank,11/09/2016
Bank of Baroda,3770608,999078,4769686,90317.34,3811001,(B) Regional Rural Bank,11/09/2016
Bank of India,2627059,846841,3473900,34091.48,3202089,(B) Regional Rural Bank,11/09/2016
Bank of Maharashtra,400457,70131,470588,6418.24,450356,(B) Regional Rural Bank,11/09/2016
Canara Bank,601180,411288,1012468,21466.38,1012468,(B) Regional Rural Bank,11/09/2016
Central Bank of India,3525203,671474,4196677,97604.37,3870500,(B) Regional Rural Bank,11/09/2016
Dena Bank,296393,21629,318022,5251.25,285792,(B) Regional Rural Bank,11/09/2016
Indian Bank,361829,81369,443198,4154.02,347091,(B) Regional Rural Bank,11/09/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,11/09/2016
Jammu & Kashmir Bank Ltd,78060,14924,92984,3356.77,17272,(B) Regional Rural Bank,11/09/2016
Punjab & Sind Bank,17386,694,18080,28.28,12110,(B) Regional Rural Bank,11/09/2016
Punjab National Bank,3007700,371651,3379351,76376.04,2595477,(B) Regional Rural Bank,11/09/2016
State Bank of Bikaner & Jaipur,2162208,49404,2211612,35276.94,1308412,(B) Regional Rural Bank,11/09/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,11/09/2016
State Bank of India,6627365,1220193,7847558,130073.6,3857007,(B) Regional Rural Bank,11/09/2016
State Bank of Mysore,279238,84684,363922,1445.32,316778,(B) Regional Rural Bank,11/09/2016
State Bank of Patiala,51983,672,52655,1296.78,36789,(B) Regional Rural Bank,11/09/2016
Syndicate Bank,2001660,480644,2482304,63660.72,2235304,(B) Regional Rural Bank,11/09/2016
UCO Bank,1211357,42565,1253922,21.89,558602,(B) Regional Rural Bank,11/09/2016
Union Bank of India,698393,209130,907523,4408.77,748313,(B) Regional Rural Bank,11/09/2016
United Bank of India,6777241,98649,6875890,128021.21,2727572,(B) Regional Rural Bank,11/09/2016
Regional Rural Banks Sub Total,37140172,5994797,43134969,763075.08,29428136,(B) Regional Rural Bank,11/09/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,11/09/2016
City Union Bank Ltd,15652,67909,83561,1706.59,76389,(C) Major Private Banks,11/09/2016
Federal Bank Ltd,389227,75420,464647,14907.49,418524,(C) Major Private Banks,11/09/2016
HDFC Bank Ltd,354302,1363277,1717579,70869.36,1716901,(C) Major Private Banks,11/09/2016
ICICI Bank Ltd,2820702,322912,3143614,15053.72,3082716,(C) Major Private Banks,11/09/2016
IndusInd Bank Ltd,23154,163520,186674,1188.09,179456,(C) Major Private Banks,11/09/2016
Jammu & Kashmir Bank Ltd,1205965,123863,1329828,35847.24,1133720,(C) Major Private Banks,11/09/2016
Karur Vysya Bank,22209,139647,161856,1359.55,147304,(C) Major Private Banks,11/09/2016
