Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Allahabad Bank,931503,169314,1100817,29358.5,781002,(B) Regional Rural Bank,05/09/2018
Andhra Bank,166813,17399,184212,2912.2,100969,(B) Regional Rural Bank,05/09/2018
Bank of Baroda,4788785,1329271,6118056,174487.7,4940553,(B) Regional Rural Bank,05/09/2018
Bank of India,3090160,1014974,4105134,83217.78,3782331,(B) Regional Rural Bank,05/09/2018
Bank of Maharashtra,813035,125856,938891,20501.8,798638,(B) Regional Rural Bank,05/09/2018
Canara Bank,646601,440903,1087504,54566.06,1057832,(B) Regional Rural Bank,05/09/2018
Central Bank of India,3408919,782667,4191586,117065.35,3766784,(B) Regional Rural Bank,05/09/2018
Dena Bank,412455,13956,426411,14106.26,291179,(B) Regional Rural Bank,05/09/2018
Indian Bank,433605,143313,576918,7816.32,495626,(B) Regional Rural Bank,05/09/2018
Indian Overseas Bank,992091,30164,1022255,31113.16,616138,(B) Regional Rural Bank,05/09/2018
Jammu & Kashmir Bank Ltd,90572,16689,107261,5243.59,21759,(B) Regional Rural Bank,05/09/2018
Punjab & Sind Bank,19297,1244,20541,344.48,18414,(B) Regional Rural Bank,05/09/2018
Punjab National Bank,3076847,557745,3634592,127283.17,3179450,(B) Regional Rural Bank,05/09/2018
State Bank of India,10994171,2189906,13184077,326276.74,6398169,(B) Regional Rural Bank,05/09/2018
Syndicate Bank,2025087,547141,2572228,102367.39,2487882,(B) Regional Rural Bank,05/09/2018
UCO Bank,1511989,55006,1566995,32613.73,559347,(B) Regional Rural Bank,05/09/2018
Union Bank of India,1028984,348354,1377338,35789.6,756711,(B) Regional Rural Bank,05/09/2018
United Bank of India,8405700,106775,8512475,206639.46,6736045,(B) Regional Rural Bank,05/09/2018
Regional Rural Banks Sub Total,42836614,7890677,50727291,1371703.29,36788829,(B) Regional Rural Bank,05/09/2018
Axis Bank Ltd,116698,661494,778192,20061.15,689367,(C) Major Private Banks,05/09/2018
City Union Bank Ltd,9221,75383,84604,1502.42,79512,(C) Major Private Banks,05/09/2018
Federal Bank Ltd,401143,81492,482635,20081.86,423357,(C) Major Private Banks,05/09/2018
HDFC Bank Ltd,331892,1440313,1772205,91093.06,1771527,(C) Major Private Banks,05/09/2018
ICICI Bank Ltd,3473912,552445,4026357,21211.29,4026357,(C) Major Private Banks,05/09/2018
IndusInd Bank Ltd,41300,409501,450801,2989.85,424401,(C) Major Private Banks,05/09/2018
Jammu & Kashmir Bank Ltd,1330981,178682,1509663,59540.11,1196083,(C) Major Private Banks,05/09/2018
Karur Vysya Bank,25561,165292,190853,1734.33,188311,(C) Major Private Banks,05/09/2018
Kotak Mahindra Bank Ltd,107055,70922,177977,1947.73,130421,(C) Major Private Banks,05/09/2018
Lakshmi Vilas Bank Ltd,38667,98326,136993,1733.59,123154,(C) Major Private Banks,05/09/2018
RBL Bank Ltd,59787,35520,95307,202.33,94483,(C) Major Private Banks,05/09/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,05/09/2018
Yes Bank Ltd,6694,5774,12468,228.85,10751,(C) Major Private Banks,05/09/2018
Major Private Banks Sub Total,5973446,3954166,9927612,226830.72,9218189,(C) Major Private Banks,05/09/2018
Public Sector Banks,137668579,118345985,256014564,6529760.05,192932309,Summary,05/23/2018
Regional Rural Banks,42991864,7910886,50902750,1356580.75,36814809,Summary,05/23/2018
Private Sector Banks,5851388,3956601,9807989,224516.3,9226029,Summary,05/23/2018
Grand Total,186511831,130213472,316725303,8110857.1,238973147,Summary,05/23/2018
Allahabad Bank,6050866,1757672,7808538,214644.71,6015364,(A) Public Sector Banks,05/23/2018
Andhra Bank,1518541,888056,2406597,34418.81,1808335,(A) Public Sector Banks,05/23/2018
Bank of Baroda,9344898,15329503,24674401,663118.54,22805502,(A) Public Sector Banks,05/23/2018
Bank of India,9339273,10231238,19570511,451201.74,18093829,(A) Public Sector Banks,05/23/2018
Bank of Maharashtra,3994019,1181173,5175192,115654.55,1064923,(A) Public Sector Banks,05/23/2018
Canara Bank,4673628,2121940,6795568,202040.69,4243932,(A) Public Sector Banks,05/23/2018
Central Bank of India,9209138,2178256,11387394,224452.16,9099981,(A) Public Sector Banks,05/23/2018
Corporation Bank,1362494,1352812,2715306,108019.67,2571917,(A) Public Sector Banks,05/23/2018
Dena Bank,3518011,929011,4447022,102120.61,2776977,(A) Public Sector Banks,05/23/2018
IDBI Bank Ltd.,461410,365098,826508,21290.86,676214,(A) Public Sector Banks,05/23/2018
Indian Bank,2236858,1105105,3341963,49594.55,3319205,(A) Public Sector Banks,05/23/2018
Indian Overseas Bank,977528,3418513,4396041,82482.92,4145760,(A) Public Sector Banks,05/23/2018
Oriental Bank of Commerce,2432892,1851221,4284113,440932.25,3799869,(A) Public Sector Banks,05/23/2018
Punjab & Sind Bank,652795,422111,1074906,58576.22,1000232,(A) Public Sector Banks,05/23/2018
Punjab National Bank,15594201,2823287,18417488,356134.83,16542892,(A) Public Sector Banks,05/23/2018
State Bank of India,44403353,60672472,105075825,1767815.9,70325595,(A) Public Sector Banks,05/23/2018
Syndicate Bank,3071365,1384212,4455577,126259.5,3882404,(A) Public Sector Banks,05/23/2018
UCO Bank,3751441,2995911,6747352,171094.67,4060425,(A) Public Sector Banks,05/23/2018
Union Bank of India,6840228,1852517,8692745,189422.16,4864464,(A) Public Sector Banks,05/23/2018
United Bank of India,7412180,4849866,12262046,1129176.66,10376936,(A) Public Sector Banks,05/23/2018
Vijaya Bank,823460,636011,1459471,21308.04,1457553,(A) Public Sector Banks,05/23/2018
Public Sector Banks Sub Total,137668579,118345985,256014564,6529760.05,192932309,(A) Public Sector Banks,05/23/2018
Allahabad Bank,932959,169314,1102273,29282.8,781002,(B) Regional Rural Bank,05/23/2018
Andhra Bank,166903,17412,184315,3178.3,101011,(B) Regional Rural Bank,05/23/2018
Bank of Baroda,4817302,1336138,6153440,173463.04,4958152,(B) Regional Rural Bank,05/23/2018
Bank of India,3100968,1018850,4119818,83611.23,3782331,(B) Regional Rural Bank,05/23/2018
Bank of Maharashtra,813252,126102,939354,20502.8,798639,(B) Regional Rural Bank,05/23/2018
Canara Bank,646792,441021,1087813,54049.86,1057874,(B) Regional Rural Bank,05/23/2018
Central Bank of India,3426823,793345,4220168,117619.39,3788407,(B) Regional Rural Bank,05/23/2018
Dena Bank,413458,13988,427446,14126.66,291977,(B) Regional Rural Bank,05/23/2018
Indian Bank,434647,143883,578530,7850.23,495837,(B) Regional Rural Bank,05/23/2018
Indian Overseas Bank,998153,30429,1028582,31407.94,616138,(B) Regional Rural Bank,05/23/2018
Jammu & Kashmir Bank Ltd,90971,16754,107725,5206.28,21796,(B) Regional Rural Bank,05/23/2018
Punjab & Sind Bank,19619,1283,20902,378.14,18595,(B) Regional Rural Bank,05/23/2018
Punjab National Bank,3078049,557864,3635913,128404.14,3180678,(B) Regional Rural Bank,05/23/2018
State Bank of India,11040405,2185655,13226060,309658.99,6398169,(B) Regional Rural Bank,05/23/2018
Syndicate Bank,2025472,547093,2572565,103123.79,2470628,(B) Regional Rural Bank,05/23/2018
UCO Bank,1528630,55456,1584086,33309.44,559347,(B) Regional Rural Bank,05/23/2018
Union Bank of India,1032351,349785,1382136,35780.81,756798,(B) Regional Rural Bank,05/23/2018
United Bank of India,8425110,106514,8531624,205626.9,6737430,(B) Regional Rural Bank,05/23/2018
Regional Rural Banks Sub Total,42991864,7910886,50902750,1356580.75,36814809,(B) Regional Rural Bank,05/23/2018
Axis Bank Ltd,116823,662565,779388,19514.35,690102,(C) Major Private Banks,05/23/2018
City Union Bank Ltd,9249,75474,84723,1488.44,79694,(C) Major Private Banks,05/23/2018
Federal Bank Ltd,401208,81411,482619,19688.61,423591,(C) Major Private Banks,05/23/2018
HDFC Bank Ltd,331909,1440337,1772246,90317.55,1771568,(C) Major Private Banks,05/23/2018
ICICI Bank Ltd,3477179,552445,4029624,20946.63,4029624,(C) Major Private Banks,05/23/2018
IndusInd Bank Ltd,41330,409819,451149,2921.62,424694,(C) Major Private Banks,05/23/2018
Jammu & Kashmir Bank Ltd,1205258,178893,1384151,59454.45,1198152,(C) Major Private Banks,05/23/2018
Karur Vysya Bank,25657,165792,191449,1662.23,188817,(C) Major Private Banks,05/23/2018
Kotak Mahindra Bank Ltd,107055,70923,177978,1979.71,130776,(C) Major Private Banks,05/23/2018
Lakshmi Vilas Bank Ltd,38704,98626,137330,1605.63,123315,(C) Major Private Banks,05/23/2018
RBL Bank Ltd,59787,35520,95307,204.08,94480,(C) Major Private Banks,05/23/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,05/23/2018
Yes Bank Ltd,6694,5774,12468,228.85,10751,(C) Major Private Banks,05/23/2018
Major Private Banks Sub Total,5851388,3956601,9807989,224516.3,9226029,(C) Major Private Banks,05/23/2018
Public Sector Banks,137862058,118493619,256355677,6486548.79,193279433,Summary,05/30/2018
Regional Rural Banks,43050891,7924075,50974966,1361942.96,36848551,Summary,05/30/2018
Private Sector Banks,5980272,3957735,9938007,223220.4,9228728,Summary,05/30/2018
Grand Total,186893221,130375429,317268650,8071712.15,239356712,Summary,05/30/2018
Allahabad Bank,6062710,1768093,7830803,216760.19,6033239,(A) Public Sector Banks,05/30/2018
Andhra Bank,1518578,888085,2406663,34539.43,1808449,(A) Public Sector Banks,05/30/2018
Bank of Baroda,9384256,15412489,24796745,665934.28,22914951,(A) Public Sector Banks,05/30/2018
Bank of India,9357048,10249022,19606070,451817.4,18123763,(A) Public Sector Banks,05/30/2018
Bank of Maharashtra,3997280,1182104,5179384,116018.84,1067942,(A) Public Sector Banks,05/30/2018
Canara Bank,4677377,2123232,6800609,202377.41,4244084,(A) Public Sector Banks,05/30/2018
Central Bank of India,9236556,2182271,11418827,226371.96,9119368,(A) Public Sector Banks,05/30/2018
Corporation Bank,1367639,1347627,2715266,107280.71,2575831,(A) Public Sector Banks,05/30/2018
Dena Bank,3523405,929695,4453100,103367.5,2775833,(A) Public Sector Banks,05/30/2018
IDBI Bank Ltd.,461533,365084,826617,21330.99,676209,(A) Public Sector Banks,05/30/2018
Indian Bank,2237554,1105544,3343098,49405.67,3320136,(A) Public Sector Banks,05/30/2018
Indian Overseas Bank,977781,3419300,4397081,82441.51,4148997,(A) Public Sector Banks,05/30/2018
Oriental Bank of Commerce,2435557,1852727,4288284,438995.71,3803212,(A) Public Sector Banks,05/30/2018
Punjab & Sind Bank,652267,422111,1074378,57668.28,999820,(A) Public Sector Banks,05/30/2018
Punjab National Bank,15611401,2825233,18436634,356533.01,16636049,(A) Public Sector Banks,05/30/2018
State Bank of India,44403353,60672472,105075825,1762029.13,70325595,(A) Public Sector Banks,05/30/2018
Syndicate Bank,3072137,1384650,4456787,126618.02,3946200,(A) Public Sector Banks,05/30/2018
UCO Bank,3766735,3002524,6769259,170585.08,4062574,(A) Public Sector Banks,05/30/2018
Union Bank of India,6851333,1854562,8705895,188692.92,4862042,(A) Public Sector Banks,05/30/2018
United Bank of India,7444145,4870804,12314949,1087092.99,10377647,(A) Public Sector Banks,05/30/2018
Vijaya Bank,823413,635990,1459403,20687.77,1457492,(A) Public Sector Banks,05/30/2018
Public Sector Banks Sub Total,137862058,118493619,256355677,6486548.79,193279433,(A) Public Sector Banks,05/30/2018
Allahabad Bank,933748,169314,1103062,29256.48,781002,(B) Regional Rural Bank,05/30/2018
Andhra Bank,166925,17434,184359,3165.58,101028,(B) Regional Rural Bank,05/30/2018
Bank of Baroda,4832724,1340586,6173310,173594.7,4968316,(B) Regional Rural Bank,05/30/2018
Bank of India,3108300,1021244,4129544,83578.51,3782331,(B) Regional Rural Bank,05/30/2018
Bank of Maharashtra,813252,126102,939354,20502.8,798639,(B) Regional Rural Bank,05/30/2018
Canara Bank,646878,432970,1079848,53944.49,1058311,(B) Regional Rural Bank,05/30/2018
Central Bank of India,3427193,793893,4221086,118015.47,3788044,(B) Regional Rural Bank,05/30/2018
Dena Bank,413827,14001,427828,14115.58,292137,(B) Regional Rural Bank,05/30/2018
Indian Bank,435189,143718,578907,7714.76,495837,(B) Regional Rural Bank,05/30/2018
Indian Overseas Bank,998863,30443,1029306,31615.98,616138,(B) Regional Rural Bank,05/30/2018
Jammu & Kashmir Bank Ltd,91083,16776,107859,5241.7,21816,(B) Regional Rural Bank,05/30/2018
Punjab & Sind Bank,19547,1289,20836,3.86,18575,(B) Regional Rural Bank,05/30/2018
Punjab National Bank,3079897,558090,3637987,128552.67,3181537,(B) Regional Rural Bank,05/30/2018
State Bank of India,11056556,2198045,13254601,315371.58,6402689,(B) Regional Rural Bank,05/30/2018
Syndicate Bank,2025585,547053,2572638,102874.93,2487882,(B) Regional Rural Bank,05/30/2018
UCO Bank,1533297,55688,1588985,33724.97,559347,(B) Regional Rural Bank,05/30/2018
Union Bank of India,1034348,350639,1384987,35779.93,756833,(B) Regional Rural Bank,05/30/2018
United Bank of India,8433679,106790,8540469,204888.98,6738089,(B) Regional Rural Bank,05/30/2018
Regional Rural Banks Sub Total,43050891,7924075,50974966,1361942.96,36848551,(B) Regional Rural Bank,05/30/2018
Axis Bank Ltd,116903,663034,779937,19590.38,690459,(C) Major Private Banks,05/30/2018
City Union Bank Ltd,9320,75513,84833,1453.79,79782,(C) Major Private Banks,05/30/2018
Federal Bank Ltd,401208,81411,482619,19688.61,423591,(C) Major Private Banks,05/30/2018
HDFC Bank Ltd,331918,1440352,1772270,89475.45,1771592,(C) Major Private Banks,05/30/2018
ICICI Bank Ltd,3478213,552445,4030658,20739.54,4030658,(C) Major Private Banks,05/30/2018
IndusInd Bank Ltd,41333,409988,451321,2932.25,424767,(C) Major Private Banks,05/30/2018
Jammu & Kashmir Bank Ltd,1332930,178964,1511894,59154.7,1199261,(C) Major Private Banks,05/30/2018
Karur Vysya Bank,25691,166037,191728,1686.69,189024,(C) Major Private Banks,05/30/2018
Kotak Mahindra Bank Ltd,107024,70871,177895,1949.5,130341,(C) Major Private Banks,05/30/2018
Lakshmi Vilas Bank Ltd,38716,98804,137520,1612.46,123557,(C) Major Private Banks,05/30/2018
RBL Bank Ltd,59787,35520,95307,204.04,94480,(C) Major Private Banks,05/30/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,05/30/2018
Yes Bank Ltd,6694,5774,12468,228.85,10751,(C) Major Private Banks,05/30/2018
Major Private Banks Sub Total,5980272,3957735,9938007,223220.4,9228728,(C) Major Private Banks,05/30/2018
Public Sector Banks,138010099,118625755,256635854,6500661.25,193457673,Summary,06/06/2018
Regional Rural Banks,43113523,7937038,51050561,1372668.24,36840449,Summary,06/06/2018
Private Sector Banks,5981675,3959347,9941022,221884.63,9231928,Summary,06/06/2018
Grand Total,187105297,130522140,317627437,8095214.12,239530050,Summary,06/06/2018
Allahabad Bank,6073336,1777554,7850890,221401.58,6036657,(A) Public Sector Banks,06/06/2018
Andhra Bank,1518725,888167,2406892,35433.76,1808404,(A) Public Sector Banks,06/06/2018
Bank of Baroda,9421528,15489175,24910703,675369.01,23015882,(A) Public Sector Banks,06/06/2018
Bank of India,9373729,10262339,19636068,453501.68,18132752,(A) Public Sector Banks,06/06/2018
Bank of Maharashtra,3999246,1182448,5181694,116204.07,1069592,(A) Public Sector Banks,06/06/2018
Canara Bank,4682514,2125023,6807537,203302.69,4244478,(A) Public Sector Banks,06/06/2018
Central Bank of India,9268998,2184386,11453384,229636.46,9146288,(A) Public Sector Banks,06/06/2018
Corporation Bank,1367491,1347661,2715152,107340.03,2575831,(A) Public Sector Banks,06/06/2018
Dena Bank,3500104,925420,4425524,103934.91,2766387,(A) Public Sector Banks,06/06/2018
IDBI Bank Ltd.,461561,365069,826630,21510.84,676135,(A) Public Sector Banks,06/06/2018
Indian Bank,2238124,1105871,3343995,50703.44,3321003,(A) Public Sector Banks,06/06/2018
Indian Overseas Bank,977853,3419883,4397736,82623,4149121,(A) Public Sector Banks,06/06/2018
Oriental Bank of Commerce,2435557,1852727,4288284,438995.71,3803212,(A) Public Sector Banks,06/06/2018
Punjab & Sind Bank,652206,422111,1074317,59020.95,999786,(A) Public Sector Banks,06/06/2018
Punjab National Bank,15622226,2826696,18448922,356913.51,16677358,(A) Public Sector Banks,06/06/2018
State Bank of India,44403353,60672472,105075825,1762029.13,70325595,(A) Public Sector Banks,06/06/2018
Syndicate Bank,3073931,1385388,4459319,128065.65,3950081,(A) Public Sector Banks,06/06/2018
UCO Bank,3781183,3008779,6789962,172321.9,4062957,(A) Public Sector Banks,06/06/2018
Union Bank of India,6859471,1857193,8716664,188965.44,4860490,(A) Public Sector Banks,06/06/2018
United Bank of India,7475650,4891464,12367114,1072348.02,10378306,(A) Public Sector Banks,06/06/2018
Vijaya Bank,823313,635929,1459242,21039.46,1457358,(A) Public Sector Banks,06/06/2018
Public Sector Banks Sub Total,138010099,118625755,256635854,6500661.25,193457673,(A) Public Sector Banks,06/06/2018
Allahabad Bank,934607,169314,1103921,29264.97,781002,(B) Regional Rural Bank,06/06/2018
Andhra Bank,166965,17446,184411,3435.43,101049,(B) Regional Rural Bank,06/06/2018
Bank of Baroda,4845681,1344860,6190541,175974.41,4976408,(B) Regional Rural Bank,06/06/2018
Bank of India,3113252,1023407,4136659,83885.72,3782331,(B) Regional Rural Bank,06/06/2018
Bank of Maharashtra,815681,126796,942477,21214.58,798768,(B) Regional Rural Bank,06/06/2018
Canara Bank,646948,433013,1079961,54070.12,1058350,(B) Regional Rural Bank,06/06/2018
Central Bank of India,3427517,794846,4222363,119345.73,3787605,(B) Regional Rural Bank,06/06/2018
Dena Bank,414105,14064,428169,14179.66,292319,(B) Regional Rural Bank,06/06/2018
Indian Bank,435787,143665,579452,7954.88,495837,(B) Regional Rural Bank,06/06/2018
Indian Overseas Bank,998863,30443,1029306,31615.98,616138,(B) Regional Rural Bank,06/06/2018
Jammu & Kashmir Bank Ltd,91225,16788,108013,5242.18,21854,(B) Regional Rural Bank,06/06/2018
Punjab & Sind Bank,19547,1289,20836,3.86,18575,(B) Regional Rural Bank,06/06/2018
Punjab National Bank,3081402,558404,3639806,129087.55,3182087,(B) Regional Rural Bank,06/06/2018
State Bank of India,11071951,2201249,13273200,317412.01,6402761,(B) Regional Rural Bank,06/06/2018
Syndicate Bank,2025831,547073,2572904,103607.96,2470628,(B) Regional Rural Bank,06/06/2018
UCO Bank,1545564,56072,1601636,33590.7,559347,(B) Regional Rural Bank,06/06/2018
Union Bank of India,1036404,351518,1387922,35840.24,756872,(B) Regional Rural Bank,06/06/2018
United Bank of India,8442193,106791,8548984,206942.23,6738518,(B) Regional Rural Bank,06/06/2018
Regional Rural Banks Sub Total,43113523,7937038,51050561,1372668.24,36840449,(B) Regional Rural Bank,06/06/2018
Axis Bank Ltd,117023,663911,780934,19379.04,691001,(C) Major Private Banks,06/06/2018
City Union Bank Ltd,9405,75583,84988,0.85,79872,(C) Major Private Banks,06/06/2018
Federal Bank Ltd,401245,81374,482619,20056.83,423717,(C) Major Private Banks,06/06/2018
HDFC Bank Ltd,331934,1440364,1772298,89061.1,1771620,(C) Major Private Banks,06/06/2018
ICICI Bank Ltd,3478869,552445,4031314,20822.38,4031314,(C) Major Private Banks,06/06/2018
IndusInd Bank Ltd,41378,410291,451669,3053.15,425164,(C) Major Private Banks,06/06/2018
Jammu & Kashmir Bank Ltd,1333362,179010,1512372,59245.85,1199944,(C) Major Private Banks,06/06/2018
